iteration;w_s;Non Food;Non Perishable A;Non Perishable B;Non Perishable C;Non Perishable D;Perishable A;Perishable B;medoid_0;medoid_1;medoid_2;medoid_3;cluster_size_0;cluster_size_1;cluster_size_2;cluster_size_3;iem;optimization;clustering;repetition
0;0.11408519359808582;0.1486707537952537;0.1253000809216158;0.11326817393468144;0.088067694135561;0.13426592896451614;0.09096390915257357;0.18537826549771252;34359740416;12616605826;2147483680;18257936384;85;366;90;167;;;;random_0
1;0.2380546354771868;0.11173900989189237;0.026105787627590093;0.2538020055267487;0.04185444016434565;0.24887557479368702;0.006384928033296779;0.07318361848525257;34359740416;29796348290;2147483680;1073881088;66;403;130;109;-7.782256374548734;0.09375;0.046875;random_0
2;0.2380546354771868;0.11173900989189237;0.026105787627590093;0.2538020055267487;0.04185444016434565;0.24887557479368702;0.006384928033296779;0.07318361848525257;34359740416;29796348290;2147483680;1073881088;66;401;132;109;-7.830294911323091;0.125;0.046875;random_0
3;0.2380546354771868;0.11173900989189237;0.026105787627590093;0.2538020055267487;0.04185444016434565;0.24887557479368702;0.006384928033296779;0.07318361848525257;34359740416;29796348290;2147483680;1073881088;66;401;132;109;-7.830266319285059;0.109375;;random_0
0;0.2230943142573634;0.08876925228049985;0.18328959226317257;0.12244267836512651;0.13150607973995737;0.21428175474110944;0.016445318155662837;0.020171010197108017;536871040;3489792000;44023547906;29540626658;48;134;157;369;;;;random_1
1;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602433;0.12669086097893295;1073881088;3565297664;44023547906;29540626658;105;115;128;360;-7.80277924690436;0.125;0.0625;random_1
2;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602433;0.12669086097893295;1073881088;3565297664;44023547906;29540626658;106;115;128;359;-7.8617633605659325;0.140625;0.0625;random_1
3;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602433;0.12669086097893295;1073881088;3565297664;44023547906;29540626658;106;115;128;359;-7.861779331950459;0.109375;;random_1
0;0.10822950194210952;0.14099952599637086;0.021833392552064484;0.23569143729881853;0.19284980200941512;0.09032859058704758;0.17809393668812418;0.031973812926049804;536871040;29540626658;2147483680;1073881088;46;463;55;144;;;;random_10
1;0.26400356727738417;0.13972626508717423;0.03191848428753177;0.3958529056178151;0.08658313179424464;0.012663840306161888;0.06594451750872049;0.003307288120967658;536871040;29540626658;2147483680;1073881088;53;453;45;157;-7.8429380574283805;0.109375;0.078125;random_10
2;0.26400356727738417;0.13972626508717423;0.03191848428753177;0.3958529056178151;0.08658313179424464;0.012663840306161888;0.06594451750872049;0.003307288120967658;536871040;29540626658;2147483680;1073881088;53;453;45;157;-7.851599830459666;0.109375;;random_10
0;0.15108994594523184;0.24378534003112792;0.0835712452060656;0.17508396875411358;0.03457496843894646;0.1879164807572236;0.07592085597706041;0.04805719489023067;536871040;12079726656;42949675010;29624512950;51;189;137;331;;;;random_11
1;0.11921637937586065;0.31996032540201863;0.02461468594364249;0.031815807931636;0.15374014358577706;0.2914730904882426;0.0098236320122172;0.04935593526060544;1677860992;3565297664;44024080386;29004030306;193;103;178;234;-7.781379933766245;0.125;0.046875;random_11
2;0.08020312214282933;0.28317853320546726;0.03688824525264534;0.02472112386774247;0.2356989350538666;0.27100241208790804;0.0654684994975424;0.002839128891998634;1612849152;2415919104;44024080386;29540626658;188;102;161;257;-7.8573534242778305;0.125;0.0625;random_11
3;0.08020312214282933;0.28317853320546726;0.03688824525264534;0.02472112386774247;0.2356989350538666;0.27100241208790804;0.0654684994975424;0.002839128891998634;1612849152;2415919104;44024080386;29540626658;188;102;162;256;-7.858920659197691;0.109375;0.0625;random_11
4;0.08020312214282933;0.28317853320546726;0.03688824525264534;0.02472112386774247;0.2356989350538666;0.27100241208790804;0.0654684994975424;0.002839128891998634;1612849152;2415919104;44024080386;29540626658;188;102;162;256;-7.85893109447399;0.125;;random_11
0;0.1435609441755931;0.004921730015495125;0.20289989563132566;0.001149313093622308;0.16590935378399868;0.06608993129700884;0.17995365780355352;0.23551517419940277;536870928;12616597634;42949675010;29601444192;57;210;63;378;;;;random_12
1;0.2552196607873825;0.03184064781328403;0.17183685855598752;0.024756139744772643;0.02788445085510172;0.00939076491225849;0.17064910798929775;0.3084223693419153;536870928;12616597634;42949675010;29601444192;61;213;93;341;-7.713483565047569;0.109375;0.046875;random_12
2;0.17431954874479932;0.142512928258298;0.25239801202630674;0.01357783628946814;0.09391965536415985;0.02754916437696448;0.0387130072747949;0.25700984766520873;1073881088;12415279328;42949675010;29601444192;90;191;107;320;-7.720499978593533;0.140625;0.0625;random_12
3;0.29244857425987714;0.307099990175721;0.02198410264128196;0.0022349689551305193;0.039777866992436295;0.017028148439896338;0.03792978224614748;0.2814965662895093;1073881088;12415279328;63422740514;29601444192;116;185;217;190;-7.8089316321493225;0.109375;0.0625;random_12
4;0.38589812353111147;0.33822650530596715;0.025394866539336865;0.0870196693724164;0.07977728595257258;0.011696213496250043;0.03381265441055873;0.03817468139178661;1073872896;12415279328;63422740514;29540626658;100;146;241;221;-7.802390405104123;0.125;0.0625;random_12
5;0.23100146817560832;0.28560526106641454;0.048180961704098677;0.07155834578377031;0.1489056167349243;0.024893341860084312;0.01694696935742803;0.1729080353176716;1073881088;12415279328;63422740514;29540626658;105;143;239;221;-7.802822622122759;0.140625;0.046875;random_12
6;0.23100146817560832;0.28560526106641454;0.048180961704098677;0.07155834578377031;0.1489056167349243;0.024893341860084312;0.01694696935742803;0.1729080353176716;1073881088;12415279328;63422740514;29540626658;106;141;239;222;-7.795083948974328;0.109375;0.0625;random_12
7;0.23100146817560832;0.28560526106641454;0.048180961704098677;0.07155834578377031;0.1489056167349243;0.024893341860084312;0.01694696935742803;0.1729080353176716;1073881088;12415279328;63422740514;29540626658;106;141;239;222;-7.79577354714581;0.140625;;random_12
0;0.05579214832119081;0.12922472055354275;0.1327874324500045;0.12834878286636378;0.05003435679203865;0.21368941678985753;0.10028450329915845;0.18983863892784364;34359740416;12616605826;2147483680;18257936384;64;333;162;149;;;;random_13
1;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602433;0.12669086097893295;34359740416;12616605826;3221233696;1073881088;59;328;203;118;-7.810818258049485;0.125;0.0625;random_13
2;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602433;0.12669086097893295;34359740416;12616605826;3221233696;1073881088;60;328;203;117;-7.845924754769706;0.140625;0.0625;random_13
3;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602433;0.12669086097893295;34359740416;12616605826;3221233696;1073881088;60;328;203;117;-7.846101844207342;0.109375;;random_13
