iteration;w_s;Non Food;Non Perishable A;Non Perishable B;Non Perishable C;Non Perishable D;Perishable A;Perishable B;medoid_0;medoid_1;medoid_2;medoid_3;cluster_size_0;cluster_size_1;cluster_size_2;cluster_size_3;iem;optimization;clustering;repetition
0;0.11408519359808582;0.1486707537952537;0.1253000809216158;0.11326817393468144;0.088067694135561;0.13426592896451614;0.09096390915257357;0.18537826549771252;536871040;44023547906;27385012418;3297386528;50;189;287;174;;;;random_0
1;0.3587451534834802;0.06983747711903127;0.009503202814100446;0.12229479343965617;0.1995317687719363;0.11098038876385158;0.019546778525275588;0.10956043708266854;536871040;44023547906;27385012418;3221356576;47;165;313;175;-7.752764130484492;0.109375;0.0625;random_0
2;0.40072647367377445;0.00310362567010429;0.0033302005369709063;0.3927380356007213;0.046225443549343416;0.03708592971439797;0.06602574663090753;0.05076454462378014;536871040;44023552002;29599347170;3221356576;67;189;257;187;-7.782105427548214;0.125;0.046875;random_0
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.43884178522662964;0.04310337257013177;0.00745609202988119;0.05762348469859703;0.17407544847972403;536871040;44023552002;29599347170;3489800192;80;175;242;203;-7.845809227028281;0.109375;0.0625;random_0
4;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.43884178522662964;0.04310337257013177;0.00745609202988119;0.05762348469859703;0.17407544847972403;536871040;44023552002;29599347170;3489800192;80;175;242;203;-7.872359949620061;0.109375;0.046875;random_0
5;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.43884178522662964;0.04310337257013177;0.00745609202988119;0.05762348469859703;0.17407544847972403;536871040;44023552002;29599347170;3489800192;80;175;242;203;-7.872359949620061;0.140625;;random_0
0;0.2230943142573634;0.08876925228049985;0.18328959226317257;0.12244267836512651;0.13150607973995737;0.21428175474110944;0.016445318155662837;0.020171010197108017;536871040;27384754306;3489800192;63892298208;43;230;150;277;;;;random_1
1;0.1630698429893746;0.00407268318921882;0.09797735637200568;0.2025790815233156;0.07132255533094715;0.3329994162083449;0.0012882034078602433;0.12669086097893295;1073881088;26847879170;3489800192;11811299426;121;207;137;235;-7.798350779143885;0.125;0.046875;random_1
2;0.03379901133745165;0.009229863395055908;0.1021697361520277;0.21617204921416489;0.22323368334804478;0.3535120839966061;0.034289155376229945;0.02759441718041919;1073881088;26847879170;3489800192;11811299426;127;185;137;251;-7.884924260862008;0.109375;0.0625;random_1
3;0.03379901133745165;0.009229863395055908;0.1021697361520277;0.21617204921416489;0.22323368334804478;0.3535120839966061;0.034289155376229945;0.02759441718041919;1073881088;26847879170;3489800192;11811299426;127;185;137;251;-7.883726630123341;0.140625;;random_1
