iteration;w_s;Non Food;Non Perishable A;Non Perishable B;Non Perishable C;Non Perishable D;Perishable A;Perishable B;medoid_0;medoid_1;medoid_2;medoid_3;cluster_size_0;cluster_size_1;cluster_size_2;cluster_size_3;iem;optimization;clustering;repetition
0;0.11408519359808582;0.1486707537952537;0.1253000809216158;0.11326817393468144;0.088067694135561;0.13426592896451614;0.09096390915257357;0.18537826549771252;536871040;35433613312;29609828578;10737418274;61;138;366;113;;;;random_0
1;0.2141875990279326;0.14140163163174538;0.04634367787947426;0.10831711571244376;0.05335031274434084;0.00656554995798805;0.03182409513900542;0.3980100179070696;536871040;35433613312;29609828578;10737418274;90;161;300;127;-7.784854599629588;0.109375;0.046875;random_0
2;0.2662768379220859;0.07890248395138788;0.008959830700271097;0.15573491732164238;0.12796644946908076;0.08790434806141358;0.0004115609187673381;0.27384357165535117;536871040;1073872896;29609828578;11811291170;80;78;313;207;-7.803419079804253;0.125;0.046875;random_0
3;0.24265488072094357;0.04774158604080464;0.12974322700013724;0.165487103809149;0.047542452493914734;0.0021567508552906506;0.0256253964842772;0.33904860259548303;536871040;1073872896;29609828578;11811291170;90;96;329;163;-7.808136856291738;0.125;0.046875;random_0
4;0.24265488072094357;0.04774158604080464;0.12974322700013724;0.165487103809149;0.047542452493914734;0.0021567508552906506;0.0256253964842772;0.33904860259548303;536871040;1073872896;29609828578;11811291170;90;96;329;163;-7.818940244470677;0.125;;random_0
0;0.2230943142573634;0.08876925228049985;0.18328959226317257;0.12244267836512651;0.13150607973995737;0.21428175474110944;0.016445318155662837;0.020171010197108017;536871040;52617684992;9663819778;3221360672;46;214;184;234;;;;random_1
1;0.320000222565927;0.13709110828016732;0.16086624420560974;0.01012538642752981;0.1020424573373517;0.22317330047230122;0.003765844670933011;0.04293543604018014;536871040;61754968130;9663807490;3221360672;45;290;126;217;-7.813010554056034;0.140625;0.046875;random_1
2;0.2652928102179358;0.15373269069199993;0.04602216215185193;0.05001752882531023;0.025126077006584698;0.33905860638957874;0.0012182451395121444;0.11953187957722651;536871040;61754968130;9663807490;3221360672;60;235;147;236;-7.838441906708284;0.125;0.046875;random_1
3;0.35536557504575755;0.038265523519394884;0.00450023963246392;0.001360380912786598;0.016291722576489084;0.3531279735521729;0.10437146840750454;0.12671711635343055;536871040;61754968130;9663807490;3221360672;53;233;141;251;-7.836698915901766;0.140625;0.046875;random_1
4;0.35536557504575755;0.038265523519394884;0.00450023963246392;0.001360380912786598;0.016291722576489084;0.3531279735521729;0.10437146840750454;0.12671711635343055;536871040;61754968130;9663807490;3221360672;53;233;141;251;-7.840959304291399;0.125;;random_1
0;0.10822950194210952;0.14099952599637086;0.021833392552064484;0.23569143729881853;0.19284980200941512;0.09032859058704758;0.17809393668812418;0.031973812926049804;2147483680;34359740416;29528302050;8589934594;60;60;441;117;;;;random_10
1;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.43884178522662964;0.04310337257013177;0.00745609202988119;0.05762348469859703;0.17407544847972403;2415919136;34359740416;29532500448;9663819778;87;34;345;212;-7.83444270187588;0.109375;0.0625;random_10
2;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.43884178522662964;0.04310337257013177;0.00745609202988119;0.05762348469859703;0.17407544847972403;2415919136;34359740416;29532500448;9663819778;87;34;345;212;-7.853633831420677;0.125;0.0625;random_10
3;0.22350086628715765;0.0027692807665022075;0.05262966994137647;0.43884178522662964;0.04310337257013177;0.00745609202988119;0.05762348469859703;0.17407544847972403;2415919136;34359740416;29532500448;9663819778;87;34;345;212;-7.853633831420677;0.109375;;random_10
0;0.15108994594523184;0.24378534003112792;0.0835712452060656;0.17508396875411358;0.03457496843894646;0.1879164807572236;0.07592085597706041;0.04805719489023067;536871040;34359740416;9663807490;29609828578;45;93;168;372;;;;random_11
1;0.2380546354771868;0.11173900989189237;0.026105787627590093;0.2538020055267487;0.04185444016434565;0.24887557479368702;0.006384928033296779;0.07318361848525257;536871040;34359740416;9663807490;29609828578;64;61;184;369;-7.787322690478558;0.125;0.0625;random_11
